/Servicos/7418324/15/1/,217.89
/Servicos/11526479/15/1/,2799.00
/Servicos/10477682/15/1/,3799.00
/Servicos/2293575/15/1/,114.90
/Servicos/5236645/15/1/,212.89
/Servicos/13346963/15/1/,145.79
/Servicos/6460227/15/1/,838.90
/Servicos/11700691/15/1/,112.89
/Servicos/1765783/15/1/,398.90
/Servicos/11526466/15/1/,2799.00
/Servicos/12521078/15/1/,74.90
/Servicos/12731692/15/1/,2123.90
/Servicos/11458094/15/1/,3308.90
/Servicos/12731686/15/1/,2123.90
/Servicos/349235/15/1/,1623.90
/Servicos/2495180/15/1/,117.80
/Servicos/11496034/15/1/,2128.90
/Servicos/4451579/15/1/,94.89
/Servicos/7307393/15/1/,97.89
/Servicos/9110951/15/1/,298.89
/Servicos/5879877/15/1/,187.89
/Servicos/13205993/15/1/,1578.00
/Servicos/11996673/15/1/,364.83
/Servicos/12521099/15/1/,74.90
/Servicos/13382665/15/1/,1699.00
/Servicos/6460226/15/1/,718.90
/Servicos/1000036864/15/1/,731.97
/Servicos/13586530/15/1/,142.89
/Servicos/8618946/15/1/,54.89
/Servicos/1000066012/15/1/,699.00
/Servicos/2532525/15/1/,389.90
/Servicos/9600910/15/1/,1663.90
/Servicos/3614064/15/1/,97.89
/Servicos/11823290/15/1/,1703.90
/Servicos/2255621/15/1/,131.98
/Servicos/11689386/15/1/,3323.90
/Servicos/9110932/15/1/,107.89
/Servicos/12531641/15/1/,148.90
/Servicos/11996559/15/1/,169.00
/Servicos/9095778/15/1/,849.00
/Servicos/1000065726/15/1/,1737.97
/Servicos/7834972/15/1/,2493.90
/Servicos/370869/15/1/,2723.90
/Servicos/2293574/15/1/,114.90
/Servicos/8726178/15/1/,95.79
/Servicos/11811170/15/1/,229.00
/Servicos/5236644/15/1/,212.89
/Servicos/11463414/15/1/,4299.00
/Servicos/12717139/15/1/,799.90
/Servicos/3986940/15/1/,598.90
/Servicos/13146027/15/1/,2219.80
/Servicos/8618945/15/1/,54.89
/Servicos/10422771/15/1/,82.89
/Servicos/3156601/15/1/,36.90
/Servicos/11779513/15/1/,299.90
/Servicos/13400014/15/1/,1508.90
/Servicos/1776000/15/1/,79.90
/Servicos/1948826/15/1/,1210.99
/Servicos/12657575/15/1/,128.89
/Servicos/7418325/15/1/,217.89
/Servicos/11819189/15/1/,1099.90
/Servicos/10477710/15/1/,3605.90
/Servicos/1687149/15/1/,87.89
/Servicos/7927612/15/1/,278.90
/Servicos/12531579/15/1/,1669.00
/Servicos/11726530/15/1/,315.99
/Servicos/4451578/15/1/,94.89
/Servicos/10404692/15/1/,2299.00
/Servicos/11823467/15/1/,119.00
/Servicos/9210175/15/1/,488.90
/Servicos/12731677/15/1/,208.99
/Servicos/13924617/15/1/,649.00
/Servicos/9600910/15/1/,1663.90
/Servicos/9210182/15/1/,609.80
/Servicos/1956835/15/1/,516.99
/Servicos/1743670/15/1/,2064.90
/Servicos/11688793/15/1/,3623.90
/Servicos/5486094/15/1/,74.89
/Servicos/6460226/15/1/,718.90
/Servicos/6460226/15/1/,718.90
/Servicos/6460226/15/1/,718.90
/Servicos/6460226/15/1/,718.90
/Servicos/6460226/15/1/,718.90
/Servicos/11765385/15/1/,3053.90
/Servicos/6460226/15/1/,718.90
/Servicos/11437252/15/1/,1448.90
/Servicos/11437252/15/1/,1448.90
/Servicos/13196242/15/1/,1999.00
/Servicos/2942827/15/1/,588.90
/Servicos/13196182/15/1/,2750.99
/Servicos/11437252/15/1/,1448.90
/Servicos/12731686/15/1/,2123.90
/Servicos/13082544/15/1/,2499.00
/Servicos/1000047126/15/1/,999.00
/Servicos/12369354/15/1/,154.89
/Servicos/12716932/15/1/,909.89
/Servicos/15097913/15/1/,799.00
/Servicos/10627715/15/1/,611.99
/Servicos/11526466/15/1/,2799.00
/Servicos/12369354/15/1/,154.89
/Servicos/11471015/15/1/,2042.80
/Servicos/13471374/15/1/,5490.52
/Servicos/13082544/15/1/,2499.00
/Servicos/10627720/15/1/,181.99
/Servicos/11471015/15/1/,2042.80
/Servicos/14497081/15/1/,195.00
/Servicos/5879878/15/1/,187.89